"","lcgzipn","lcggeoxn2","lcggeoyn2","school_name","year","enrnumtot","xdbn","school_status"
"267",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2007,1502,"08X450",1
"268",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2008,757,"08X450",1
"269",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2009,NA,"",0
"270",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2010,NA,"",0
"271",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2011,NA,"",0
"272",10473,-73.8605347,40.8170319,"ADLAI E. STEVENSON HIGH SCHOOL",2012,NA,"",0
"273",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",1996,1601,"07X600",1
"274",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",1997,1801,"07X600",1
"275",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",1998,1674,"07X600",1
"276",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",1999,1410,"07X600",1
"277",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2000,1430,"07X600",1
"278",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2001,1287,"07X600",1
"279",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2002,1319,"07X600",1
"280",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2003,1304,"07X600",1
"281",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2004,1276,"07X600",1
"282",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2005,1243,"07X600",1
"283",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2006,1285,"07X600",1
"284",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2007,1258,"07X600",1
"285",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2008,1189,"07X600",1
"286",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2009,1176,"07X600",1
"287",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2010,1096,"07X600",1
"288",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2011,947,"07X600",1
"289",10451,-73.9204025,40.8190155,"ALFRED E. SMITH HIGH SCHOOL",2012,738,"07X600",1
"290",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",1996,NA,"",0
"291",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",1997,NA,"",0
"292",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",1998,NA,"",0
"293",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",1999,NA,"",0
"294",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2000,NA,"",0
"295",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2001,NA,"",0
"296",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2002,NA,"",0
"297",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2003,NA,"",0
"298",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2004,NA,"",0
"299",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2005,NA,"",0
"300",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2006,NA,"",0
"301",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2007,NA,"",0
"302",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2008,78,"18K589",1
"303",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2009,141,"18K589",1
"304",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2010,208,"18K589",1
"305",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2011,245,"18K589",1
"306",11203,-73.9337234,40.6488953,"ARTS & MEDIA PREPARATORY ACADE",2012,293,"18K589",1
"307",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",1996,NA,"",0
"308",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",1997,NA,"",0
"309",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",1998,NA,"",0
"310",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",1999,NA,"",0
"311",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2000,NA,"",0
"312",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2001,NA,"",0
"313",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2002,NA,"",0
"314",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2003,NA,"",0
"315",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2004,NA,"",0
"316",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2005,NA,"",0
"317",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2006,NA,"",0
"318",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2007,NA,"",0
"319",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2008,NA,"",0
"320",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2009,NA,"",0
"321",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2010,NA,"",0
"322",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2011,292,"12X446",1
"323",10459,-73.8923721,40.8255348,"ARTURO A. SCHOMBURG SATELLITE",2012,228,"12X446",1
"324",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",1996,NA,"",0
"325",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",1997,NA,"",0
"326",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",1998,NA,"",0
"327",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",1999,NA,"",0
"328",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2000,NA,"",0
"329",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2001,NA,"",0
"330",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2002,NA,"",0
"331",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2003,NA,"",0
"332",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2004,NA,"",0
"333",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2005,NA,"",0
"334",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2006,NA,"",0
"335",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2007,NA,"",0
"336",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2008,NA,"",0
"337",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2009,150,"23K646",1
"338",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2010,272,"23K646",1
"339",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2011,270,"23K646",1
"340",11233,-73.9039,40.67721,"ASPIRATIONS DIPLOMA PLUS HIGH",2012,275,"23K646",1
"341",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",1996,NA,"",0
"342",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",1997,NA,"",0
"343",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",1998,NA,"",0
"344",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",1999,NA,"",0
"345",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2000,NA,"",0
"346",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2001,NA,"",0
"347",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2002,NA,"",0
"348",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2003,NA,"",0
"349",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2004,NA,"",0
"350",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2005,188,"11X299",1
"351",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2006,289,"11X299",1
"352",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2007,387,"11X299",1
"353",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2008,420,"11X299",1
"354",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2009,439,"11X299",1
"355",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2010,471,"11X299",1
"356",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2011,480,"11X299",1
"357",10469,-73.861,40.85972,"ASTOR COLLEGIATE HIGH SCHOOL",2012,498,"11X299",1
"358",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",1996,2073,"27Q400",1
"359",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",1997,2171,"27Q400",1
"360",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",1998,2262,"27Q400",1
"361",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",1999,2068,"27Q400",1
"362",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2000,1967,"27Q400",1
"363",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2001,1867,"27Q400",1
"364",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2002,1721,"27Q400",1
"365",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2003,1752,"27Q400",1
"366",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2004,1630,"27Q400",1
"367",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2005,1821,"27Q400",1
"368",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2006,1715,"27Q400",1
"369",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2007,1512,"27Q400",1
"370",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2008,1366,"27Q400",1
"371",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2009,1224,"27Q400",1
"372",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2010,1222,"27Q400",1
"373",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2011,1160,"27Q400",1
"374",11434,-73.7841,40.67482,"AUGUST MARTIN HIGH SCHOOL",2012,1029,"27Q400",1
"375",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",1996,1436,"14K610",1
"376",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",1997,1481,"14K610",1
"377",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",1998,1462,"14K610",1
"378",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",1999,1011,"14K610",1
"379",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2000,934,"14K610",1
"380",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2001,936,"14K610",1
"381",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2002,770,"14K610",1
"382",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2003,730,"14K610",1
"383",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2004,704,"14K610",1
"384",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2005,830,"14K610",1
"385",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2006,982,"14K610",1
"386",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2007,1055,"14K610",1
"387",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2008,1118,"14K610",1
"388",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2009,1007,"14K610",1
"389",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2010,982,"14K610",1
"390",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2011,881,"14K610",1
"391",11222,-73.9537,40.72167,"AUTOMOTIVE HIGH SCHOOL",2012,723,"14K610",1
"392",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",1996,2114,"24Q610",1
"393",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",1997,2170,"24Q610",1
"394",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",1998,2211,"24Q610",1
"395",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",1999,2074,"24Q610",1
"396",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2000,2022,"24Q610",1
"397",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2001,1933,"24Q610",1
"398",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2002,1884,"24Q610",1
"399",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2003,1835,"24Q610",1
"400",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2004,1810,"24Q610",1
"401",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2005,1868,"24Q610",1
"402",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2006,1863,"24Q610",1
"403",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2007,1959,"24Q610",1
"404",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2008,1981,"24Q610",1
"405",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2009,1975,"24Q610",1
"406",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2010,2097,"24Q610",1
"407",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2011,2119,"24Q610",1
"408",11101,-73.9360199,40.7456131,"AVIATION HIGH SCHOOL",2012,2201,"24Q610",1
"409",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",1996,NA,"",0
"410",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",1997,NA,"",0
"411",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",1998,81,"08X530",1
"412",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",1999,143,"08X530",1
"413",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2000,201,"08X530",1
"414",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2001,219,"08X530",1
"415",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2002,215,"08X530",1
"416",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2003,201,"08X530",1
"417",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2004,223,"08X530",1
"418",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2005,266,"08X530",1
"419",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2006,291,"08X530",1
"420",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2007,354,"08X530",1
"421",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2008,407,"08X530",1
"422",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2009,465,"08X530",1
"423",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2010,464,"08X530",1
"424",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2011,448,"08X530",1
"425",10459,-73.8923721,40.8255348,"BANANA KELLY HIGH SCHOOL",2012,451,"08X530",1
"426",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",1996,NA,"",0
"427",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",1997,NA,"",0
"428",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",1998,NA,"",0
"429",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",1999,NA,"",0
"430",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2000,NA,"",0
"431",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2001,NA,"",0
"432",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2002,251,"01M696",1
"433",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2003,464,"01M696",1
"434",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2004,498,"01M696",1
"435",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2005,527,"01M696",1
"436",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2006,513,"01M696",1
"437",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2007,546,"01M696",1
"438",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2008,543,"01M696",1
"439",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2009,575,"01M696",1
"440",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2010,584,"01M696",1
"441",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2011,588,"01M696",1
"442",10002,-73.9866104,40.7160683,"BARD HIGH SCHOOL",2012,617,"01M696",1
"443",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",1996,NA,"",0
"444",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",1997,NA,"",0
"445",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",1998,NA,"",0
"446",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",1999,NA,"",0
"447",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2000,NA,"",0
"448",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2001,NA,"",0
"449",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2002,NA,"",0
"450",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2003,NA,"",0
"451",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2004,NA,"",0
"452",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2005,NA,"",0
"453",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2006,NA,"",0
"454",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2007,NA,"",0
"455",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2008,NA,"",0
"456",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2009,257,"24Q299",1
"457",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2010,456,"24Q299",1
"458",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2011,528,"24Q299",1
"459",11101,-73.9360199,40.7456131,"BARD HIGH SCHOOL EARLY COLLEGE",2012,631,"24Q299",1
"460",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",1996,NA,"",0
"461",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",1997,NA,"",0
"462",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",1998,99,"02M411",1
"463",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",1999,202,"02M411",1
"464",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2000,288,"02M411",1
"465",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2001,386,"02M411",1
"466",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2002,391,"02M411",1
"467",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2003,405,"02M411",1
"468",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2004,403,"02M411",1
"469",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2005,409,"02M411",1
"470",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2006,409,"02M411",1
"471",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2007,413,"02M411",1
"472",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2008,416,"02M411",1
"473",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2009,419,"02M411",1
"474",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2010,440,"02M411",1
"475",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2011,438,"02M411",1
"476",10010,-73.9825,40.73866,"BARUCH COLLEGE CAMPUS HIGH SCH",2012,432,"02M411",1
"477",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",1996,1972,"02M440",1
"478",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",1997,2140,"02M440",1
"479",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",1998,1968,"02M440",1
"480",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",1999,1940,"02M440",1
"481",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2000,1939,"02M440",1
"482",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2001,2082,"02M440",1
"483",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2002,2087,"02M440",1
"484",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2003,2303,"02M440",1
"485",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2004,2151,"02M440",1
"486",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2005,2131,"02M440",1
"487",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2006,2026,"02M440",1
"488",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2007,1895,"02M440",1
"489",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2008,1727,"02M440",1
"490",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2009,1507,"02M440",1
"491",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2010,992,"02M440",1
"492",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2011,488,"02M440",1
"493",10011,-74.0021,40.74292,"BAYARD RUSTIN HS FOR THE HUMAN",2012,208,"02M440",1
"494",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",1996,2578,"26Q495",1
"495",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",1997,2516,"26Q495",1
"496",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",1998,2475,"26Q495",1
"497",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",1999,2622,"26Q495",1
"498",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2000,2707,"26Q495",1
"499",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2001,2779,"26Q495",1
"500",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2002,2794,"26Q495",1
"501",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2003,2976,"26Q495",1
"502",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2004,3151,"26Q495",1
"503",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2005,3518,"26Q495",1
"504",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2006,3623,"26Q495",1
"505",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2007,3908,"26Q495",1
"506",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2008,4072,"26Q495",1
"507",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2009,3723,"26Q495",1
"508",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2010,3575,"26Q495",1
"509",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2011,3628,"26Q495",1
"510",11361,-73.7804,40.77183,"BAYSIDE HIGH SCHOOL",2012,3308,"26Q495",1
"511",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",1996,2071,"27Q410",1
"512",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",1997,2278,"27Q410",1
"513",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",1998,2254,"27Q410",1
"514",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",1999,1949,"27Q410",1
"515",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2000,1882,"27Q410",1
"516",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2001,2001,"27Q410",1
"517",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2002,2095,"27Q410",1
"518",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2003,2266,"27Q410",1
"519",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2004,2537,"27Q410",1
"520",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2005,2563,"27Q410",1
"521",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2006,2588,"27Q410",1
"522",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2007,2195,"27Q410",1
"523",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2008,1792,"27Q410",1
"524",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2009,1543,"27Q410",1
"525",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2010,1319,"27Q410",1
"526",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2011,1053,"27Q410",1
"527",11694,-73.8226,40.58619,"BEACH CHANNEL HIGH SCHOOL",2012,684,"27Q410",1
"528",10023,-73.9800644,40.7737389,"BEACON SCHOOL",1996,NA,"",0
"529",10023,-73.9800644,40.7737389,"BEACON SCHOOL",1997,NA,"",0
"530",10023,-73.9800644,40.7737389,"BEACON SCHOOL",1998,NA,"",0
"531",10023,-73.9800644,40.7737389,"BEACON SCHOOL",1999,NA,"",0
"532",10023,-73.9800644,40.7737389,"BEACON SCHOOL",2000,NA,"",0
"533",10023,-73.9800644,40.7737389,"BEACON SCHOOL",2001,NA,"",0
"534",10023,-73.9800644,40.7737389,"BEACON SCHOOL",2002,917,"03M479",1
